180,Trailer #4 Cargo
181,Trailer #4 Chassis-Suspension
182,Other Trailer #4 Devices
183,Other Trailer #4 Devices
184,Trailer #3 Bridge
185,Trailer #3 Lighting-electrical
186,Trailer #3 Brakes (ABS-EBS)
187,Trailer #3 Reefer
188,Trailer #3 Cargo
189,Trailer #3 Chassis-Suspension
190,Other Trailer #3 Devices
191,Other Trailer #3 Devices
192,Trailer #2 Bridge
193,Trailer #2 Lighting-electrical
194,Trailer #2 Brakes (ABS-EBS)
195,Trailer #2 Reefer
196,Trailer #2 Cargo
197,Trailer #2 Chassis-Suspension
198,Other Trailer #2 Devices
199,Other Trailer #2 Devices
200,Trailer #1 Bridge
201,Trailer #1 Lighting-electrical
202,Trailer #1 Brakes (ABS-EBS)
203,Trailer #1 Reefer
204,Trailer #1 Cargo
205,Trailer #1 Chassis-Suspension
206,Other Trailer #1 Devices
207,Other Trailer #1 Devices
208,thru 227 are reserved for future assignment by SAE
228,Steering Input Unit
229,Body Controller #2
230,Body-to-Vehicle Interface Control
231,Articulation Turntable Control
232,Forward Road Image Processor
233,Door Controller #3
234,Door Controller #4
235,Tractor/Trailer Bridge #2
236,Door Controller #1
237,Door Controller #2
238,Tachograph
239,Electric Propulsion Control Unit #1
240,Electric Propulsion Control Unit #2
241,Electric Propulsion Control Unit #3
242,Electric Propulsion Control Unit #4
243,Battery Pack Monitor #1
244,Battery Pack Monitor #2 / APU #4
245,Battery Pack Monitor #3 / APU #3
246,Battery Pack Monitor #4 / APU #2
247,Auxiliary Power Unit (APU) #1
248,File Server / Printer
249,Off Board Diagnostic-Service Tool #1
250,Off Board Diagnostic-Service Tool #2
251,On-Board Data Logger
252,Reserved for Experimental Use
253,Reserved for OEM
254,Null Address
255,Global
