425,"Methode Electronics Inc, MDI"
429,Rota Engineering Ltd.
430,Auteq Telematica S.A.
431,Tohatsu Corporation
432,"S&A Systems, Inc."
433,Rowe Electronics
434,Stored Energy Systems
435,Zunhammer GmbH
436,Kinze Manufacturing
437,Digital Yacht Limited
438,Comar Systems Ltd
439,Hyundai Heavy Industries
440,Cummins Power Generation
441,PTG Reifendruckregelsysteme GmbH
442,Horsch Maschinen GmbH
443,"SignalQuest, Inc."
444,ITT Power Solutions
445,"KAT MECHATRONIC, Electronic Product Division"
446,"CertTech, L.L.C."
447,Great Plains Mfg.
448,"Stanadyne Corporation, Electronics Systems"
449,Polaris Industries Inc
450,Dycor Technologies Ltd.
451,Parker Hannifin Corp
452,WIKA Alexander Wiegand SE & Co. KG
453,Cooper Bussmann
454,NGK Spark Plug Co. Ltd
455,ADZ NAGANO GmbH
456,General Kinetics
457,RUSELPROM-ElectricDrive Ltd
458,"Control Solutions, Inc."
459,Alltek Marine Electronics Corp
460,San Giorgio S.E.I.N.
461,HAWE Hydraulik SE
462,IHI Shibaura Machinery Corporation
463,PROBOTIQ
464,Leach International Corporation
465,Ashcroft Inc
466,Veethree Electronics and Marine LLC
467,Lely Industries N.V.
468,Tyco Fire Protection Products
469,RA Consulting GmbH
470,SI-TEX Marine Electronics
471,Sea Cross Marine AB
472,Tenneco Inc.
473,"Boss Industries, Inc."
474,Persen Technologies Inc.
475,GME
476,Hummingbird Marine Electronics
477,OilQuick AB
478,OceanSat BV
479,Vapor Bus International
480,"EnerDel, Inc."
481,Chetco Digital Instruments
482,Tricon Electronics
483,Valeo
484,Headsight Inc.
485,MATT automotive
486,Westport Innovations Inc.
487,DSE Test Solutions A/S
488,"The Charles Machine Works, Inc."
489,"Appareo Systems, LLC"
490,QuikQ
491,Penny and Giles Ltd
492,Inergy Automotive Systems
493,Watcheye
494,Synerject
495,HOLMER Maschinenbau GmbH
496,W. Gessmann GmbH
497,SENTRON Sistemas Embarcados
498,"Innovative Design Solutions, Inc."
499,LCJ Capteurs
500,Oxbo International Corporation
501,Agrotronix S.A.
502,Attwood Corporation
503,Naviop S.R.L.
504,Vesper Marine
505,Yetter Farm Equipment
506,IHI STAR Machinery Corporation
507,ISOBUS Test Center
508,Transtech Innovations
509,MOTORTECH GmbH
510,Marinesoft Co. Ltd
511,Sulky
512,Inpower LLC
513,FarmscanAg
514,"DISTek Integration, Inc."
515,GINAF Trucks Nederland B.V.
516,AVAT Automation GmbH
517,Noland Engineering
518,Transas USA Inc.
519,Peeters Landbouwmachines b.v.
520,Trapeze
521,Clever Devices Ltd.
522,Nebraska Tractor Test Laboratory
523,Reggio Emilia Innovazione
524,Vomax Instrumentation Pty. Ltd.
525,Rust Sales INC
526,"LOFA Industries, Inc"
527,GKN Walterscheid GmbH
528,"Hoganas AB, Electric Drive Systems"
529,National Instruments Korea
530,NMEA
531,Genge & Thoma AG
532,Onwa Marine Electronics Co Ltd.
533,"Doran Manufacturing, LLC"
534,Webasto Thermo & Comfort SE
535,"MOTORPAL, a.s."
536,SSI Technologies
537,Schrader Electronics Ltd.
538,"Crop Ventures, Inc."
539,Mobileview
540,Dinex A/S
541,"Total Fire Systems, Inc."
542,Dinamica Generale s.p.a.
543,BAUER Maschinen GmbH
544,Au Group Electronics
545,GS Hydraulics
546,"Maruyama Mfg Co, Inc."
547,Thomson Linear LLC
548,TM4 Inc.
549,ROAD Deutschland GmbH
550,SUN-A Corporation
551,Wexler CSD Ltd.
552,"Matsuyama Plow Mfg Co, Ltd"
553,KIB Electronics
554,iris-GmbH infrared & intelligent sensors
555,Sasaki Corporation
556,Doosan Infracore Norway
557,Rockson Automation GmbH
558,Davis Instruments Corp.
559,Four Peaks Navigation
560,"Iowa State University, Agricultural and Biosystems Engineering"
561,b-plus GmbH
562,Bombardier Transportation GmbH
563,LOHR Sistemas Eletronicos LTDA
564,Auto Power Electronic
565,"Micro-Trak Systems, Inc."
566,"Geode Technology, Inc."
567,Lithiumstart LLC
568,Makersan Ltd. Co.
569,LORD MicroStrain Sensing Systems
570,frenzel + berg electronic GmbH & Co. KG
571,"Marinecraft Co., Ltd."
572,Fasse Valves
573,Orolia Ltd
574,Vishay Precision Group
575,Lytx
576,Vectia
577,Denchi Power Ltd
578,advanSea
579,"KVH Industries, Inc."
580,"San Jose Technology, Inc."
581,Väderstad - Verken AB
582,Innovative Software Engineering
583,Yachtcontrol
584,CarMedialab GmbH
585,Industrial Electronic Controls
586,Suzuki Motor Corp
587,JCA Electronics
588,Vignal Systems
589,"MICO, Inc."
590,ARGO-HYTOS GMBH
591,United States Coast Guard
592,tecsis GmbH
593,Sensata Technologies
594,Kongsberg Automotive
595,CustomWare
596,Brunelco Electronic Innovators B.V.
597,Hydac Filter Systems GmbH
598,ABB Turbo Systems Ltd
599,"Spudnik Equipment Co, LLC"
600,Aquatic AV
601,Navitas Systems
602,Nomad Digital Ltd.
603,Kereval
604,Indexator Rototilt Systems AB
605,Aventics GmbH
606,Intellian Technologies
607,Knappco/Civacon
608,Gale Banks Engineering
609,Walvoil S.p.A.
610,Trail Tech
611,Esterline
612,Samwon IT
613,"HKS Co., Ltd."
614,ARLT Technologies GmbH
615,"Networkfleet, Verizon Telematics"
616,SMART-TEC s.r.o.
617,Zero Emission Vehicles
618,Evrard SA
619,Right Weigh Load Scales
620,Sevcon Ltd.
621,Hagie Manufacturing Company
622,Floyd Bell Inc
623,Xirgo Technologies
624,Blackbox Machine Control Pty Ltd
625,Global MRV Inc.
626,AVL DiTEST GmbH
627,Radio Ocean
628,Falck Schmidt Defence Systems
629,"Agri Info Design, Ltd."
630,SmartDrive Systems Inc.
631,Reltima
632,Pepperl+Fuchs GmbH
633,TORC Robotics
634,Rocky Research
635,Argo Tractors S.p.A.
636,Divelbiss Corporation
637,Bavaria Yachtbau GmbH
638,"KVH Industries, Inc."
639,Startec s.r.l.
640,Power Solutions International
641,Diverse Yacht Services
642,Moog / Aspen Motion Technologies
643,Bogballe A/S
644,KUS USA
645,esd electronic system design gmbh
646,Veenhuis Machines BV
647,Siloking
648,OJSC Ekran
649,Control-Q BV
650,Seiko Epson Corp.
651,"Takakita Co, Ltd."
652,MicroControl GmbH & Co. KG
653,"AEV, spol. s r. o."
654,"Kohler Power Systems, Detroit Engine Development Center (DEDC)"
655,Genge & Thoma AG
656,PRO SOLUS do Brasil
657,Terzo Power Systems
658,"Shenzhen Jiuzhou Himunication Technology Co., Ltd"
659,Data Panel Corp.
660,Auto-Gaz Centrum
661,SPAL Automotive S.r.l.
662,Kissling Elektrotechnik GmbH
663,"Delta Systems, Inc"
664,Level Developments Ltd
665,Gebr. Bode GmbH & Co. KG
666,"Schaeffler Technologies AG & Co., KG"
667,Bartec
668,MacDon Industries Ltd.
669,"Quantum Fuel Systems Technologies Worldwide, Inc"
670,STEMCO LP
671,Innovative Controls Inc.
672,OPTIMA Concept
673,Caruelle Nicolas
674,Yara International ASA
675,"Kawasaki Motors Corp., USA"
676,Danfoss IXA A/S
677,DSA Daten- und Systemtechnik GmbH
678,"KeepTruckin, Inc."
679,Cimco Marine AB
680,AMVAC Chemical Corporation
681,BEDIA Motorentechnik GmbH & Co. KG
682,Eckelmann AG
683,Fosen Elektro
684,KEB
685,ANEDO Ltd.
686,Taigene Electric Machinery Corp.
687,"Flight Systems, Inc."
688,Rockford Corp
689,Aarcomm Systems Inc
690,LINAK A/S
691,Digitroll Agricultural Electronics
692,Tanhay Corporation
693,Agility Fuel Solutions
694,GasTOPS Ltd.
695,Weldon Technologies
696,"DRS Network & Imaging Systems, LLC (DRS Technologies)"
697,Ålö AB
698,Scorpion Technologies Ltd.
699,Harman International Industries
700,K-Tec Earthmovers Inc.
701,BigRoad Inc.
702,"Weichai Power Co., Ltd."
703,Hydro Tab Marine Engineering
704,"JL Audio, Inc."
705,SVAB Hydraulik AB
706,Shanghai Diesel Engine Corporation Limited
707,Rochester Gauges Inc
708,Lars Thrane A/S
709,Marquardt GmbH
710,Greentronics Ltd.
711,"DAS Co., LTD"
712,LOR Manufacturing Company Inc.
713,US Hybrid Corporation
714,"Kobashi Kogyo Co., Ltd."
715,Autonnic Research Ltd
716,Eaton Control & Power Conversion Division (CPCD)
717,Yacht Devices Ltd
718,Micronet Inc
719,Cojali S. L.
720,WITZ Corporation
721,Hypro
722,Contelec AG
723,Jabil Inc.
724,"Electronic Applications, Inc."
725,"Hitachi Construction Machinery Co., Ltd."
726,MIDORI PRECISIONS
727,Dhoot Transmission Pvt Ltd.
728,Streumaster / Panien
729,Liebherr
730,BERTHOUD AGRICOLE
731,Modine Manufacturing Company
732,Gefran S.p.A.
733,Intendia S.L.
734,REAPsystems
735,AEM Performance Electronics
736,Terex Aerial Work Platforms - Genie
737,Balluff GmbH
738,Blue Ink Technologies
739,LXNAV d.o.o.
740,e-Traction
741,Carling Technologies
742,EROAD
743,"Daemyung Elevator Co., Ltd."
744,"Woosung Engineering Co., Ltd."
745,Cidra Corporate Services Inc.
746,"SureFire Ag Systems, Inc."
747,Agratronix
748,ISOTTA
749,Chart Inc.
750,Joskin SA
751,Pacific Track
752,Deep Sea Electronics Plc
753,AIROD Technologies
754,"Parker Hannifin Corp., Automation Group"
755,Firefly Integrations
756,Maschio Gaspardo S.P.A.
757,IMPCO Technologies
758,Banner Engineering Corp.
759,Hydro-Gear
760,Bernecker + Rainer Industrie Elektronik GmbH
761,MITA OLEODINAMICA S.p.A.
762,ROJ s.r.l.
763,AT-Systems BVBA
764,Bednar FMT s.r.o.
765,GIGAVAC
766,Epec Oy
767,Alliance Wireless Technologies Inc.
768,"Flores Automation, LLC"
769,Trombetta
770,MONOSEM
771,"Shaw Development, LLC"
772,Blink Marine
773,Clarion Corporation of America
774,Taisho Corporation
775,ZIEHL-ABEGG Automotive GmbH
776,HMI Systems LLC
777,Ocean Signal Ltd
778,Seakeeper Inc.
1850,Teleflex
1851,RayMarine
1852,Navionics
1853,Japan Radio Co
1854,Northstar Technologies
1855,Furuno USA
1856,Trimble
1857,Simrad
1858,Litton
1859,Kvasar AB
1860,MMP
1861,Vector Cantech
1862,Sanshin
1863,Thomas G. Faria Co.
2047,Equipment & Tool Institute
